sale_id,medicine_id,quantity_sold,selling_price,discount_percent,sale_date,sale_time,payment_method,prescription_required,bill_no
55047,1009,2,514.65,0,08-01-2026,14:45,Card,TRUE,BIL260108-975
55048,1006,1,377.28,0,08-01-2026,19:05,UPI,FALSE,BIL260108-957
55049,1001,2,608.78,10,08-01-2026,11:24,Cash,FALSE,BIL260108-952
55050,1010,5,728.7,0,08-01-2026,11:00,UPI,FALSE,BIL260108-226
55051,1027,3,286.51,0,08-01-2026,15:39,UPI,TRUE,BIL260108-273
55052,1020,1,214.97,0,08-01-2026,16:53,UPI,FALSE,BIL260108-868
55053,1004,2,539.8,0,08-01-2026,15:24,UPI,TRUE,BIL260108-920
55054,1006,2,257.05,10,08-01-2026,16:43,Cash,FALSE,BIL260108-777
55055,1019,1,56.59,5,08-01-2026,18:33,UPI,FALSE,BIL260108-178
55056,1010,1,447.36,5,08-01-2026,10:25,Cash,FALSE,BIL260108-236
55057,1018,1,487.61,5,08-01-2026,20:11,Cash,TRUE,BIL260108-274
55058,1023,1,513.82,0,08-01-2026,15:04,Cash,FALSE,BIL260108-142
55059,1008,4,283.2,0,08-01-2026,10:33,UPI,FALSE,BIL260108-443
55060,1004,1,169.56,0,08-01-2026,15:25,Cash,TRUE,BIL260108-922
55061,1013,1,360.36,15,08-01-2026,18:51,UPI,FALSE,BIL260108-436
55062,1008,4,507.04,10,08-01-2026,17:07,Card,FALSE,BIL260108-727
55063,1023,1,311.1,0,08-01-2026,11:36,Cash,FALSE,BIL260108-437
55064,1018,1,646.34,0,08-01-2026,11:05,UPI,TRUE,BIL260108-983
55065,1029,1,554.75,0,08-01-2026,11:36,Card,FALSE,BIL260108-722
55066,1019,1,108.06,0,08-01-2026,09:48,Cash,FALSE,BIL260108-935
55067,1007,2,287.11,5,08-01-2026,18:37,Cash,FALSE,BIL260108-223
55068,1019,1,151.36,0,08-01-2026,09:57,Cash,FALSE,BIL260108-266
55069,1008,3,43.81,0,08-01-2026,09:09,Cash,FALSE,BIL260108-618
55070,1026,2,567.44,0,08-01-2026,17:32,Insurance,TRUE,BIL260108-500
55071,1022,2,506.91,0,08-01-2026,20:34,Cash,FALSE,BIL260108-291
55072,1008,5,487.89,0,08-01-2026,15:29,UPI,FALSE,BIL260108-434
55073,1027,5,686.06,10,08-01-2026,13:17,UPI,TRUE,BIL260108-690
55074,1011,1,728.91,0,08-01-2026,21:09,UPI,FALSE,BIL260108-673
55075,1002,2,716.1,0,08-01-2026,09:33,Cash,FALSE,BIL260108-240
55076,1001,1,285.24,5,08-01-2026,17:49,Cash,FALSE,BIL260108-341
55077,1012,1,399.29,10,08-01-2026,09:46,Cash,FALSE,BIL260108-843
55078,1024,4,738.49,0,08-01-2026,15:30,UPI,FALSE,BIL260108-744
55079,1015,1,628.68,0,08-01-2026,11:20,Cash,FALSE,BIL260108-955
55080,1017,5,707.3,0,08-01-2026,17:27,Card,FALSE,BIL260108-140
55081,1017,3,389.79,0,08-01-2026,21:08,Card,FALSE,BIL260108-849
55082,1023,1,714.98,10,08-01-2026,19:37,UPI,FALSE,BIL260108-605
55083,1006,2,729.74,0,08-01-2026,15:58,Card,FALSE,BIL260108-153
55084,1021,5,509.96,10,08-01-2026,16:31,UPI,FALSE,BIL260108-176
55085,1015,1,527.23,0,08-01-2026,13:53,UPI,FALSE,BIL260108-120
55086,1020,1,190.56,0,08-01-2026,21:23,UPI,FALSE,BIL260108-119
55087,1026,2,622.45,5,08-01-2026,20:55,Card,TRUE,BIL260108-248
55088,1004,1,323.27,15,08-01-2026,14:17,Cash,TRUE,BIL260108-454
55089,1000,1,66.97,5,08-01-2026,19:34,Card,TRUE,BIL260108-312
55090,1011,2,378.68,5,08-01-2026,21:46,Insurance,FALSE,BIL260108-826
55091,1017,3,473.13,0,08-01-2026,11:14,Card,FALSE,BIL260108-205
55092,1020,3,136.82,10,08-01-2026,18:12,UPI,FALSE,BIL260108-763
55093,1025,1,543.08,0,08-01-2026,16:35,UPI,TRUE,BIL260108-628
55094,1013,1,674.52,5,08-01-2026,09:17,Cash,FALSE,BIL260108-997
55095,1002,1,724.95,0,08-01-2026,19:14,Cash,FALSE,BIL260108-728
55096,1016,2,471.47,0,08-01-2026,10:46,Card,TRUE,BIL260108-692
55097,1018,2,546.08,0,08-01-2026,14:15,Cash,TRUE,BIL260108-578
55098,1019,3,275.52,5,08-01-2026,19:00,Card,FALSE,BIL260108-483
55099,1014,1,410.13,10,08-01-2026,13:36,Cash,FALSE,BIL260108-691
55100,1029,2,638.05,0,08-01-2026,21:22,Card,FALSE,BIL260108-616
55101,1025,2,767.39,0,08-01-2026,10:15,Card,TRUE,BIL260108-111
55102,1029,3,731.32,0,08-01-2026,18:49,UPI,FALSE,BIL260108-665
55103,1029,1,285.02,5,08-01-2026,11:57,Cash,FALSE,BIL260108-440
55104,1000,1,164.34,5,08-01-2026,12:45,Cash,TRUE,BIL260108-435
55105,1012,2,293.79,0,08-01-2026,15:13,UPI,FALSE,BIL260108-462
55106,1029,1,542.86,10,08-01-2026,10:01,Card,FALSE,BIL260108-609
55107,1025,1,103.66,0,08-01-2026,21:59,Card,TRUE,BIL260108-511
55108,1012,3,592.63,0,08-01-2026,14:46,Cash,FALSE,BIL260108-166
55109,1008,2,366.63,10,08-01-2026,11:09,Cash,FALSE,BIL260108-237
55110,1016,2,539.23,5,08-01-2026,21:51,Card,TRUE,BIL260108-140
55111,1006,10,148.75,15,08-01-2026,19:11,Cash,FALSE,BIL260108-945
55112,1016,2,129.14,0,08-01-2026,10:56,UPI,TRUE,BIL260108-638
55113,1022,3,530,0,08-01-2026,12:22,UPI,FALSE,BIL260108-414
55114,1003,2,538.69,10,08-01-2026,14:56,Cash,FALSE,BIL260108-940
55115,1002,1,724.46,0,08-01-2026,14:37,Card,FALSE,BIL260108-875
55116,1014,4,715.1,0,08-01-2026,10:19,Card,FALSE,BIL260108-310
55117,1013,1,711.59,10,08-01-2026,17:32,Card,FALSE,BIL260108-346
55118,1017,1,339.1,5,08-01-2026,21:37,UPI,FALSE,BIL260108-789
55119,1015,3,38.82,5,08-01-2026,17:06,Card,FALSE,BIL260108-119
55120,1016,1,345.64,0,08-01-2026,14:45,Cash,TRUE,BIL260108-138
55121,1013,4,120.61,0,08-01-2026,13:04,UPI,FALSE,BIL260108-124
55122,1013,2,369.24,0,08-01-2026,13:27,Cash,FALSE,BIL260108-749
55123,1009,2,435.71,0,08-01-2026,19:12,Cash,TRUE,BIL260108-165
55124,1023,1,493.13,0,08-01-2026,09:13,UPI,FALSE,BIL260108-121
55125,1009,1,522.5,0,08-01-2026,13:13,UPI,TRUE,BIL260108-414
55126,1013,1,101.49,0,08-01-2026,10:55,Cash,FALSE,BIL260108-121
55127,1024,1,328.18,0,08-01-2026,19:18,Cash,FALSE,BIL260108-224
55128,1017,1,259.91,15,08-01-2026,16:36,Cash,FALSE,BIL260108-148
55129,1005,3,520.77,15,08-01-2026,19:43,Cash,FALSE,BIL260108-337
55130,1018,2,283.79,5,08-01-2026,20:29,Cash,TRUE,BIL260108-187
55131,1005,2,640.03,0,08-01-2026,17:51,UPI,FALSE,BIL260108-876
55132,1013,2,474,0,08-01-2026,17:57,UPI,FALSE,BIL260108-564
55133,1012,2,391.37,0,08-01-2026,14:55,Cash,FALSE,BIL260108-612
55134,1014,2,531.9,0,08-01-2026,12:38,Card,FALSE,BIL260108-645
55135,1018,5,194.1,0,08-01-2026,19:51,Cash,TRUE,BIL260108-384
55136,1018,2,195.36,0,08-01-2026,10:37,Cash,TRUE,BIL260108-449
55137,1014,3,339.71,0,08-01-2026,10:41,UPI,FALSE,BIL260108-567
55138,1025,3,194.21,0,08-01-2026,17:57,UPI,TRUE,BIL260108-610
55139,1011,3,587.77,0,09-01-2026,19:40,UPI,FALSE,BIL260109-456
55140,1001,4,647.79,0,09-01-2026,18:12,UPI,FALSE,BIL260109-208
55141,1022,3,440.68,0,09-01-2026,19:25,UPI,FALSE,BIL260109-133
55142,1021,1,237.56,0,09-01-2026,12:49,Cash,FALSE,BIL260109-287
55143,1009,2,545.93,0,09-01-2026,09:26,Cash,TRUE,BIL260109-421
55144,1013,3,719.2,0,09-01-2026,09:47,Card,FALSE,BIL260109-750
55145,1005,1,296.99,0,09-01-2026,19:17,Cash,FALSE,BIL260109-803
55146,1016,4,300.05,0,09-01-2026,20:21,UPI,TRUE,BIL260109-789
55147,1002,1,228.27,5,09-01-2026,09:28,UPI,FALSE,BIL260109-628
55148,1018,3,548.47,0,09-01-2026,20:32,UPI,TRUE,BIL260109-650
55149,1009,5,430.65,10,09-01-2026,19:45,UPI,TRUE,BIL260109-238
55150,1011,5,611.1,5,09-01-2026,09:47,Cash,FALSE,BIL260109-898
55151,1001,1,485.59,10,09-01-2026,09:49,UPI,FALSE,BIL260109-417
55152,1021,2,660.05,15,09-01-2026,21:11,Cash,FALSE,BIL260109-208
55153,1023,2,306.31,0,09-01-2026,20:00,UPI,FALSE,BIL260109-386
55154,1021,1,605.56,15,09-01-2026,13:35,Card,FALSE,BIL260109-595
55155,1006,1,294.42,15,09-01-2026,11:27,Cash,FALSE,BIL260109-399
55156,1011,1,758.83,0,09-01-2026,20:16,Card,FALSE,BIL260109-524
55157,1002,2,109.68,0,09-01-2026,10:32,Card,FALSE,BIL260109-897
55158,1027,1,208.91,0,09-01-2026,21:03,UPI,TRUE,BIL260109-775
55159,1014,1,632.95,0,09-01-2026,12:08,Cash,FALSE,BIL260109-485
55160,1005,2,622.69,0,09-01-2026,18:55,Card,FALSE,BIL260109-362
55161,1017,2,652.48,0,09-01-2026,12:40,UPI,FALSE,BIL260109-367
55162,1004,3,167.89,15,09-01-2026,21:29,Card,TRUE,BIL260109-709
55163,1002,4,410.16,0,09-01-2026,11:16,Card,FALSE,BIL260109-687
55164,1021,1,384.35,0,09-01-2026,17:07,Cash,FALSE,BIL260109-796
55165,1019,1,92.73,0,09-01-2026,13:15,Cash,FALSE,BIL260109-185
55166,1023,3,739.41,0,09-01-2026,14:06,Card,FALSE,BIL260109-227
55167,1008,1,306.42,0,09-01-2026,16:03,Cash,FALSE,BIL260109-377
55168,1011,1,611.96,0,09-01-2026,20:53,Cash,FALSE,BIL260109-490
55169,1008,3,385.82,0,09-01-2026,21:50,UPI,FALSE,BIL260109-315
55170,1003,1,239.27,10,09-01-2026,19:09,Cash,FALSE,BIL260109-174
55171,1007,3,221.11,0,09-01-2026,10:37,UPI,FALSE,BIL260109-127
55172,1029,2,41.66,0,09-01-2026,10:15,UPI,FALSE,BIL260109-765
55173,1026,2,61.15,0,09-01-2026,11:11,Cash,TRUE,BIL260109-791
55174,1018,1,133.09,10,09-01-2026,21:59,Card,TRUE,BIL260109-350
55175,1013,3,305.12,0,09-01-2026,13:42,Cash,FALSE,BIL260109-893
55176,1025,2,116.48,0,09-01-2026,19:20,UPI,TRUE,BIL260109-736
55177,1020,2,496.67,0,09-01-2026,11:26,UPI,FALSE,BIL260109-187
55178,1003,2,683.79,0,09-01-2026,12:28,UPI,FALSE,BIL260109-998
55179,1027,1,777.56,0,09-01-2026,11:46,Card,TRUE,BIL260109-477
55180,1011,1,92.74,10,09-01-2026,18:52,UPI,FALSE,BIL260109-418
55181,1024,5,162.72,0,09-01-2026,12:22,Card,FALSE,BIL260109-707
55182,1025,1,291.29,0,09-01-2026,12:42,UPI,TRUE,BIL260109-743
55183,1001,1,522.97,0,09-01-2026,09:21,Cash,FALSE,BIL260109-925
55184,1015,2,55.55,0,09-01-2026,19:32,Cash,FALSE,BIL260109-802
55185,1016,4,511.75,0,09-01-2026,12:23,Cash,TRUE,BIL260109-908
55186,1017,3,731.41,0,09-01-2026,13:45,UPI,FALSE,BIL260109-604
55187,1010,2,206.56,5,09-01-2026,13:36,Cash,FALSE,BIL260109-913
55188,1010,2,46.46,0,09-01-2026,21:03,Cash,FALSE,BIL260109-108
55189,1006,1,435.02,0,09-01-2026,11:24,Cash,FALSE,BIL260109-544
55190,1022,1,598.54,0,09-01-2026,21:23,UPI,FALSE,BIL260109-608
55191,1008,2,177.96,10,09-01-2026,17:22,UPI,FALSE,BIL260109-986
55192,1017,1,647.48,0,09-01-2026,10:08,Cash,FALSE,BIL260109-966
55193,1027,1,346.39,10,09-01-2026,13:51,Insurance,TRUE,BIL260109-848
55194,1021,1,359.35,0,09-01-2026,15:03,Card,FALSE,BIL260109-729
55195,1021,4,655.12,0,09-01-2026,19:47,Cash,FALSE,BIL260109-131
55196,1007,2,112.02,15,09-01-2026,14:42,UPI,FALSE,BIL260109-913
55197,1029,1,392,0,09-01-2026,19:25,UPI,FALSE,BIL260109-322
55198,1020,1,62.51,5,09-01-2026,20:43,Insurance,FALSE,BIL260109-895
55199,1010,2,212.29,0,09-01-2026,17:59,Card,FALSE,BIL260109-373
55200,1029,5,378.74,0,09-01-2026,11:43,UPI,FALSE,BIL260109-537
55201,1029,1,683.91,0,09-01-2026,13:36,Card,FALSE,BIL260109-368
55202,1010,1,642.78,0,09-01-2026,20:57,Cash,FALSE,BIL260109-738
55203,1027,1,376.01,0,09-01-2026,10:11,Card,TRUE,BIL260109-297
55204,1021,3,364.09,10,09-01-2026,19:46,UPI,FALSE,BIL260109-920
55205,1027,1,588.89,0,09-01-2026,11:54,Cash,TRUE,BIL260109-799
55206,1001,1,38.46,0,09-01-2026,12:25,UPI,FALSE,BIL260109-232
55207,1015,2,99.84,0,09-01-2026,13:45,Cash,FALSE,BIL260109-782
55208,1023,1,48.96,5,09-01-2026,15:21,UPI,FALSE,BIL260109-201
55209,1001,1,450.9,0,09-01-2026,10:07,Insurance,FALSE,BIL260109-458
55210,1005,1,113.37,10,09-01-2026,11:34,UPI,FALSE,BIL260109-265
55211,1007,1,624.46,0,09-01-2026,19:21,Card,FALSE,BIL260109-273
55212,1014,3,634.96,15,09-01-2026,11:28,UPI,FALSE,BIL260109-530
55213,1003,2,639.78,0,09-01-2026,18:13,Cash,FALSE,BIL260109-371
55214,1007,1,576.24,5,09-01-2026,16:12,UPI,FALSE,BIL260109-236
55215,1024,3,425.62,0,09-01-2026,15:49,UPI,FALSE,BIL260109-291
55216,1029,1,767.64,0,09-01-2026,09:08,Cash,FALSE,BIL260109-601
55217,1027,2,148.8,0,09-01-2026,19:40,Cash,TRUE,BIL260109-813
55218,1005,2,766,0,09-01-2026,21:24,Insurance,FALSE,BIL260109-951
55219,1006,1,702.18,0,09-01-2026,14:30,Cash,FALSE,BIL260109-126
55220,1008,1,23.36,0,09-01-2026,12:04,Card,FALSE,BIL260109-327
55221,1020,1,553.96,15,09-01-2026,09:30,Card,FALSE,BIL260109-961
55222,1017,1,351.93,5,09-01-2026,12:06,Insurance,FALSE,BIL260109-726
55223,1002,2,153.32,10,09-01-2026,10:47,Cash,FALSE,BIL260109-448
55224,1006,1,783.39,0,09-01-2026,20:29,UPI,FALSE,BIL260109-482
55225,1002,2,666.98,0,09-01-2026,17:09,Card,FALSE,BIL260109-833
55226,1005,1,493.85,0,09-01-2026,11:01,Card,FALSE,BIL260109-743
55227,1020,2,629.73,10,09-01-2026,10:33,Card,FALSE,BIL260109-870
55228,1004,5,290.79,0,09-01-2026,19:44,Cash,TRUE,BIL260109-523
55229,1008,3,122.5,0,09-01-2026,14:51,Card,FALSE,BIL260109-898
55230,1019,4,422.55,0,09-01-2026,14:07,Card,FALSE,BIL260109-556
55231,1012,3,43.05,0,09-01-2026,09:52,UPI,FALSE,BIL260109-638
55232,1007,2,575.64,10,09-01-2026,18:18,UPI,FALSE,BIL260109-576
55233,1004,1,144.45,5,09-01-2026,13:07,UPI,TRUE,BIL260109-124
55234,1026,1,420.32,0,09-01-2026,16:41,Cash,TRUE,BIL260109-817
55235,1016,3,273.14,0,09-01-2026,14:00,Card,TRUE,BIL260109-688
55236,1022,3,256.86,0,09-01-2026,18:53,UPI,FALSE,BIL260109-280
55237,1022,4,324.84,0,09-01-2026,19:25,Cash,FALSE,BIL260109-282
55238,1017,2,765.24,0,09-01-2026,10:18,UPI,FALSE,BIL260109-237
55239,1029,1,574.85,10,09-01-2026,19:35,Cash,FALSE,BIL260109-778
55240,1016,1,47.49,15,09-01-2026,13:58,Card,TRUE,BIL260109-208
55241,1022,2,321.13,0,09-01-2026,13:38,UPI,FALSE,BIL260109-978
55242,1002,2,243.5,0,09-01-2026,20:48,UPI,FALSE,BIL260109-559
55243,1025,1,46.14,0,09-01-2026,19:35,UPI,TRUE,BIL260109-811
55244,1009,2,397.46,5,09-01-2026,20:57,UPI,TRUE,BIL260109-468
55245,1011,2,368.28,0,09-01-2026,21:05,Cash,FALSE,BIL260109-761
55246,1004,3,360.67,0,09-01-2026,15:18,UPI,TRUE,BIL260109-616
55247,1008,2,204.2,0,09-01-2026,17:39,UPI,FALSE,BIL260109-321
55248,1020,2,51.73,15,09-01-2026,13:36,Cash,FALSE,BIL260109-963
55249,1006,1,597.62,0,09-01-2026,19:38,Card,FALSE,BIL260109-250
55250,1024,4,221.77,0,09-01-2026,16:34,Cash,FALSE,BIL260109-550
55251,1001,1,50.64,0,09-01-2026,12:24,Cash,FALSE,BIL260109-921
55252,1026,2,368.7,0,09-01-2026,18:11,Insurance,TRUE,BIL260109-813
55253,1020,4,128.86,0,09-01-2026,21:49,UPI,FALSE,BIL260109-325
55254,1028,2,759.87,0,09-01-2026,12:21,UPI,FALSE,BIL260109-220
55255,1014,1,323.73,0,09-01-2026,11:04,Cash,FALSE,BIL260109-355
55256,1027,1,451,0,09-01-2026,19:32,UPI,TRUE,BIL260109-457
55257,1022,3,109.81,0,09-01-2026,20:19,Cash,FALSE,BIL260109-894
55258,1016,1,35.38,0,09-01-2026,21:46,UPI,TRUE,BIL260109-996
55259,1025,4,698.4,5,09-01-2026,12:26,UPI,TRUE,BIL260109-147
55260,1019,2,180.32,0,09-01-2026,13:04,UPI,FALSE,BIL260109-351
55261,1021,3,336.42,0,09-01-2026,11:37,Card,FALSE,BIL260109-544
55262,1004,3,438.16,0,09-01-2026,19:38,Insurance,TRUE,BIL260109-554
55263,1000,4,613.8,5,09-01-2026,09:47,Card,TRUE,BIL260109-144
55264,1019,2,39.42,0,09-01-2026,15:06,UPI,FALSE,BIL260109-906
55265,1029,1,700.07,0,09-01-2026,09:50,Cash,FALSE,BIL260109-705
55266,1022,1,696.79,0,09-01-2026,13:57,Insurance,FALSE,BIL260109-301
55267,1013,1,361.39,0,09-01-2026,19:52,UPI,FALSE,BIL260109-490
55268,1026,1,730.13,0,09-01-2026,11:55,Cash,TRUE,BIL260109-466
55269,1003,4,543.53,5,09-01-2026,09:47,Cash,FALSE,BIL260109-483
55270,1011,2,115.11,0,10-01-2026,21:34,UPI,FALSE,BIL260110-414
55271,1019,1,152.87,0,10-01-2026,12:40,Cash,FALSE,BIL260110-211
55272,1002,3,491.4,0,10-01-2026,11:26,Cash,FALSE,BIL260110-364
55273,1022,2,154.18,0,10-01-2026,11:13,UPI,FALSE,BIL260110-690
55274,1023,4,670.91,0,10-01-2026,11:07,Cash,FALSE,BIL260110-904
55275,1004,1,360.62,5,10-01-2026,12:55,Insurance,TRUE,BIL260110-777
55276,1004,2,245.79,0,10-01-2026,17:16,UPI,TRUE,BIL260110-459
55277,1025,2,740.46,0,10-01-2026,14:53,UPI,TRUE,BIL260110-372
55278,1029,1,761.48,0,10-01-2026,15:24,Cash,FALSE,BIL260110-423
55279,1003,2,479.5,0,10-01-2026,10:57,Cash,FALSE,BIL260110-802
55280,1016,3,261.89,0,10-01-2026,15:31,UPI,TRUE,BIL260110-938
55281,1019,2,352.54,5,10-01-2026,14:52,Card,FALSE,BIL260110-543
55282,1003,1,691.84,0,10-01-2026,15:02,Card,FALSE,BIL260110-228
55283,1017,1,489.19,10,10-01-2026,19:08,Card,FALSE,BIL260110-418
55284,1015,1,270.11,0,10-01-2026,16:23,Cash,FALSE,BIL260110-686
55285,1015,2,425.14,0,10-01-2026,18:35,Card,FALSE,BIL260110-247
55286,1009,2,253.29,0,10-01-2026,11:00,Card,TRUE,BIL260110-803
55287,1014,2,302.22,0,10-01-2026,18:10,Card,FALSE,BIL260110-649
55288,1028,2,549.96,0,10-01-2026,15:50,UPI,FALSE,BIL260110-135
55289,1010,1,644.32,0,10-01-2026,15:55,Insurance,FALSE,BIL260110-307
55290,1007,2,201.1,5,10-01-2026,10:16,Cash,FALSE,BIL260110-298
55291,1018,1,478.65,15,10-01-2026,12:15,UPI,TRUE,BIL260110-180
55292,1006,1,96.65,10,10-01-2026,13:42,Cash,FALSE,BIL260110-462
55293,1023,1,434.79,0,10-01-2026,16:20,Cash,FALSE,BIL260110-813
55294,1016,1,139.71,0,10-01-2026,14:04,Cash,TRUE,BIL260110-521
55295,1014,2,750.39,0,10-01-2026,20:33,Cash,FALSE,BIL260110-174
55296,1015,5,690.27,10,10-01-2026,12:41,Card,FALSE,BIL260110-829
55297,1026,4,532.25,0,10-01-2026,15:27,UPI,TRUE,BIL260110-542
55298,1011,5,181.05,15,10-01-2026,21:53,Card,FALSE,BIL260110-924
55299,1008,2,545.55,5,10-01-2026,15:42,Cash,FALSE,BIL260110-575
55300,1026,2,740.27,0,10-01-2026,19:24,UPI,TRUE,BIL260110-809
55301,1020,1,499.49,0,10-01-2026,10:49,UPI,FALSE,BIL260110-852
55302,1024,2,225.71,0,10-01-2026,18:19,Card,FALSE,BIL260110-531
55303,1014,3,151.13,0,10-01-2026,21:56,UPI,FALSE,BIL260110-649
55304,1014,1,320.99,10,10-01-2026,10:31,Insurance,FALSE,BIL260110-568
55305,1009,1,375.71,5,10-01-2026,18:56,Insurance,TRUE,BIL260110-192
55306,1027,3,23.06,0,10-01-2026,16:52,Cash,TRUE,BIL260110-877
55307,1012,1,633.57,0,10-01-2026,20:47,UPI,FALSE,BIL260110-230
55308,1019,3,141.56,15,10-01-2026,16:10,Cash,FALSE,BIL260110-231
55309,1012,1,691.16,0,10-01-2026,10:36,Cash,FALSE,BIL260110-380
55310,1026,4,590.19,0,10-01-2026,13:52,Insurance,TRUE,BIL260110-377
55311,1018,2,162.64,0,10-01-2026,15:21,Card,TRUE,BIL260110-322
55312,1011,2,203.94,0,10-01-2026,19:22,Cash,FALSE,BIL260110-259
55313,1018,1,590.8,0,10-01-2026,14:15,UPI,TRUE,BIL260110-193
55314,1018,5,31.3,0,10-01-2026,16:20,Cash,TRUE,BIL260110-975
55315,1023,2,431.1,0,10-01-2026,19:17,UPI,FALSE,BIL260110-162
55316,1012,1,240.8,0,10-01-2026,21:22,Cash,FALSE,BIL260110-386
55317,1011,1,582.14,5,10-01-2026,12:47,UPI,FALSE,BIL260110-288
55318,1010,2,686.88,0,10-01-2026,18:38,UPI,FALSE,BIL260110-125
55319,1015,1,230.47,0,10-01-2026,21:12,Cash,FALSE,BIL260110-734
55320,1023,1,397.69,0,10-01-2026,11:15,UPI,FALSE,BIL260110-819
55321,1004,2,752.19,0,10-01-2026,16:30,Card,TRUE,BIL260110-325
55322,1002,2,296.59,0,10-01-2026,15:04,Card,FALSE,BIL260110-554
55323,1019,1,758.67,0,10-01-2026,13:35,UPI,FALSE,BIL260110-395
55324,1011,2,86.32,10,10-01-2026,15:27,Cash,FALSE,BIL260110-799
55325,1016,1,179.91,5,10-01-2026,20:55,Cash,TRUE,BIL260110-372
55326,1006,1,543.48,5,10-01-2026,10:22,Cash,FALSE,BIL260110-757
55327,1003,1,674.56,5,10-01-2026,12:40,Cash,FALSE,BIL260110-151
55328,1027,2,349.73,10,10-01-2026,17:39,Card,TRUE,BIL260110-438
55329,1010,2,679.7,5,10-01-2026,16:12,Cash,FALSE,BIL260110-952
55330,1001,2,668.45,0,10-01-2026,18:55,Cash,FALSE,BIL260110-560
55331,1021,4,557.15,0,10-01-2026,16:22,Card,FALSE,BIL260110-680
55332,1008,2,302.85,0,10-01-2026,10:18,UPI,FALSE,BIL260110-186
55333,1018,3,80.88,10,10-01-2026,11:11,Cash,TRUE,BIL260110-823
55334,1000,1,529.69,0,10-01-2026,18:05,Cash,TRUE,BIL260110-834
55335,1004,1,216.11,0,10-01-2026,12:25,Cash,TRUE,BIL260110-357
55336,1010,1,137.83,5,10-01-2026,21:50,Card,FALSE,BIL260110-195
55337,1011,1,134.83,5,10-01-2026,20:00,Card,FALSE,BIL260110-574
55338,1002,2,133.94,10,10-01-2026,16:25,UPI,FALSE,BIL260110-344
55339,1029,1,380.22,0,10-01-2026,19:32,UPI,FALSE,BIL260110-556
55340,1028,4,269.29,0,10-01-2026,09:38,UPI,FALSE,BIL260110-292
55341,1004,2,310.26,0,10-01-2026,09:37,Cash,TRUE,BIL260110-161
55342,1000,1,780.87,0,11-01-2026,20:55,Card,TRUE,BIL260111-587
55343,1025,5,710.07,0,11-01-2026,14:35,Card,TRUE,BIL260111-590
55344,1000,1,453.3,15,11-01-2026,19:01,Cash,TRUE,BIL260111-380
55345,1014,3,517.42,0,11-01-2026,20:18,UPI,FALSE,BIL260111-462
55346,1029,2,778.27,0,11-01-2026,17:18,UPI,FALSE,BIL260111-889
55347,1024,1,251.42,0,11-01-2026,12:21,Cash,FALSE,BIL260111-420
55348,1020,2,224.9,15,11-01-2026,10:52,Insurance,FALSE,BIL260111-475
55349,1004,1,500.39,15,11-01-2026,15:36,UPI,TRUE,BIL260111-467
55350,1009,3,415.56,10,11-01-2026,15:20,UPI,TRUE,BIL260111-112
55351,1000,1,669.88,10,11-01-2026,12:45,Cash,TRUE,BIL260111-861
55352,1019,1,154.11,5,11-01-2026,20:17,Card,FALSE,BIL260111-752
55353,1020,1,26.79,0,11-01-2026,11:20,Cash,FALSE,BIL260111-371
55354,1016,1,394.37,0,11-01-2026,14:53,UPI,TRUE,BIL260111-564
55355,1007,2,199.28,0,11-01-2026,09:17,Cash,FALSE,BIL260111-247
55356,1029,5,259.37,0,11-01-2026,18:54,Card,FALSE,BIL260111-658
55357,1020,1,636.26,0,11-01-2026,18:35,Cash,FALSE,BIL260111-116
55358,1029,2,176.25,0,11-01-2026,11:19,UPI,FALSE,BIL260111-787
55359,1001,1,139.21,0,11-01-2026,14:02,Cash,FALSE,BIL260111-789
55360,1005,2,749.52,0,11-01-2026,11:35,Cash,FALSE,BIL260111-571
55361,1013,3,547.96,0,11-01-2026,21:21,Cash,FALSE,BIL260111-155
55362,1025,4,346.42,10,11-01-2026,19:42,Cash,TRUE,BIL260111-610
55363,1007,2,555.89,0,11-01-2026,16:32,Cash,FALSE,BIL260111-410
55364,1027,1,784.82,0,11-01-2026,13:44,Card,TRUE,BIL260111-541
55365,1029,4,659.27,0,11-01-2026,18:40,Cash,FALSE,BIL260111-630
55366,1013,2,143.84,0,11-01-2026,14:57,UPI,FALSE,BIL260111-642
55367,1020,1,471.84,0,11-01-2026,19:27,Cash,FALSE,BIL260111-588
55368,1020,3,314.06,0,11-01-2026,11:13,UPI,FALSE,BIL260111-896
55369,1021,1,350.91,5,11-01-2026,16:15,Card,FALSE,BIL260111-411
55370,1027,3,637.14,10,11-01-2026,20:38,UPI,TRUE,BIL260111-584
55371,1009,5,587.57,0,11-01-2026,11:12,UPI,TRUE,BIL260111-796
55372,1017,1,465.9,10,11-01-2026,15:26,Cash,FALSE,BIL260111-147
55373,1013,1,751.13,0,11-01-2026,20:47,Cash,FALSE,BIL260111-659
55374,1009,1,315.17,0,11-01-2026,11:32,UPI,TRUE,BIL260111-495
55375,1004,3,602.04,0,11-01-2026,16:39,Insurance,TRUE,BIL260111-378
55376,1022,5,417.5,15,11-01-2026,09:48,Cash,FALSE,BIL260111-915
55377,1027,3,547.15,0,11-01-2026,10:33,Insurance,TRUE,BIL260111-736
55378,1001,3,345.33,0,11-01-2026,19:19,Cash,FALSE,BIL260111-970
55379,1005,2,441.38,0,11-01-2026,12:55,Cash,FALSE,BIL260111-353
